"X","Y","Z","facies","density","porosity","permeability","Vp","Vs","Ip","Is"
113,5,19,"0",2.411455,0.0415,2.873671,3.353038,1.718319,8.08570025029,4.143648944145
113,5,190,"0",2.350356,0.0827,29.518209,3.043544,1.451535,7.153411901664,3.41162399646
113,5,191,"0",2.373046,0.0674,21.486714,3.155911,1.548396,7.489121974906,3.674414934216
113,5,192,"0",2.360885,0.0756,41.253424,3.095316,1.496162,7.30768511466,3.53226642337
113,5,193,"0",2.341755,0.0885,38.578914,3.001726,1.415488,7.02930686913,3.31472610144
113,5,194,"0",2.37097,0.0688,32.731808,3.145505,1.539425,7.45789798985,3.64993049225
113,5,195,"0",2.357474,0.0779,30.662672,3.078474,1.481645,7.257422414676,3.49293956473
113,5,196,"0",2.372601,0.0677,13.320791,3.153679,1.546471,7.482421949079,3.669158641071
113,5,197,"0",2.367855,0.0709,18.465029,3.129942,1.52601,7.41124881441,3.61337040855
113,5,198,"0",2.364889,0.0729,22.156951,3.115173,1.513279,7.367038360797,3.578736861031
113,5,199,"0",2.396625,0.0515,18.003212,3.275886,1.651814,7.85107028475,3.95877872775
113,5,2,"0",2.373936,0.0668,26.702997,3.160379,1.552247,7.502537481744,3.684935034192
113,5,20,"0",2.400926,0.0486,3.262038,3.298124,1.670983,7.918551662824,4.011906530258
113,5,21,"0",2.398405,0.0503,6.776431,3.285075,1.659734,7.878940305375,3.98071432427
113,5,22,"0",2.416053,0.0384,3.313927,3.377224,1.739167,8.159552176872,4.201919647851
113,5,23,"0",2.415608,0.0387,5.777886,3.374878,1.737145,8.152382295824,4.19626135916
113,5,24,"2",2.253142,0.2438,3091.220608,2.181453,1.352926,4.915123375326,3.048334393492
113,5,25,"0",2.403447,0.0469,6.08694,3.311212,1.682265,7.958322547764,4.043234767455
113,5,3,"2",2.243401,0.2489,2367.009495,2.174924,1.342369,4.879226676524,3.011471956969
113,5,4,"0",2.378385,0.0638,16.384002,3.182788,1.571563,7.56989523738,3.737781865755
113,5,5,"0",2.378978,0.0634,10.37624,3.185784,1.574146,7.578910048752,3.744858702788
113,5,6,"0",2.364148,0.0734,10.258173,3.111489,1.510103,7.356020496372,3.570106987244
113,5,7,"0",2.402113,0.0478,4.334061,3.304279,1.676288,7.937251541527,4.026633196544
113,5,8,"0",2.406265,0.045,3.798368,3.325885,1.694913,8.002960669525,4.078409829945
113,5,80,"0",2.378236,0.0639,10.363107,3.182039,1.570918,7.567639703204,3.736013740648
113,5,81,"0",2.363851,0.0736,10.250617,3.110016,1.508834,7.351614431616,3.566658759734
113,5,82,"0",2.372898,0.0675,3.18312,3.155167,1.547754,7.486889463966,3.672662371092
113,5,83,"0",2.375419,0.0658,7.960604,3.167836,1.558674,7.524937823284,3.702503834406
113,5,84,"0",2.376753,0.0649,9.080296,3.174558,1.564469,7.545140250174,3.718356389157
113,5,85,"0",2.371563,0.0684,13.347195,3.148475,1.541986,7.466806816425,3.656916944118
113,5,86,"0",2.380461,0.0624,5.080261,3.193285,1.580612,7.601490404385,3.762585222132
113,5,87,"0",2.351839,0.0817,7.747668,3.050797,1.457787,7.174983365683,3.428480320293
113,5,88,"0",2.404782,0.046,5.668629,3.318156,1.688251,7.979441821992,4.059875616282
113,5,89,"0",2.378533,0.0637,5.630747,3.183537,1.572209,7.572147811221,3.739550989397
113,5,9,"0",2.416646,0.038,5.918764,3.380354,1.741865,8.169118972684,4.20947108479
113,5,90,"0",2.388914,0.0567,3.2805,3.236287,1.617679,7.731211322318,3.864496010606
113,5,91,"0",2.385355,0.0591,10.364062,3.218129,1.602027,7.676380100795,3.821403114585
113,5,92,"0",2.394698,0.0528,8.887999,3.265953,1.643251,7.820971117194,3.935089883198
113,5,93,"0",2.396625,0.0515,10.615733,3.275886,1.651814,7.85107028475,3.95877872775
113,5,94,"0",2.386244,0.0585,12.639794,3.222661,1.605934,7.690055475284,3.832150371896
113,5,95,"0",2.395291,0.0524,15.470345,3.269007,1.645884,7.830223046037,3.942371132244
113,5,96,"0",2.406858,0.0446,7.989379,3.32898,1.697581,8.01238214484,4.085836410498
113,5,97,"0",2.400926,0.0486,4.035376,3.298124,1.670983,7.918551662824,4.011906530258
113,5,98,"0",2.402706,0.0474,18.382306,3.307359,1.678943,7.946611313454,4.034006419758
113,5,99,"0",2.406117,0.0451,4.051418,3.325111,1.694246,8.000606103987,4.076554102782
123,45,0,"0",2.40582,0.0453,10.292716,3.323565,1.692913,7.9958991483,4.07284395366
123,45,1,"0",2.397515,0.0509,5.917415,3.280478,1.655772,7.86499521217,3.96973820658
123,45,10,"0",2.380757,0.0622,4.243459,3.194787,1.581906,7.606011513759,3.766133782842
123,45,100,"0",2.31773,0.1047,24.060242,2.88716,1.316732,6.6916573468,3.05182925836
123,45,101,"0",2.317137,0.1051,54.984465,2.884373,1.314329,6.683487400101,3.045480356073
123,45,102,"0",2.307201,0.1118,25.217382,2.837976,1.274335,6.547781065176,2.940146986335
123,45,103,"0",2.327963,0.0978,19.289457,2.935556,1.358449,6.833865752428,3.162419009387
123,45,104,"0",2.294002,0.1207,57.224236,2.777196,1.221943,6.370893178392,2.803139685886
123,45,105,"0",2.31165,0.1088,22.020136,2.858682,1.292184,6.6082722453,2.9870771436
123,45,106,"0",2.324255,0.1003,41.661989,2.917953,1.343275,6.782066850015,3.122113635125
123,45,107,"0",2.324552,0.1001,38.528314,2.919358,1.344487,6.786199477616,3.125329944824
123,45,108,"0",2.350208,0.0828,18.602444,3.042819,1.45091,7.151257556352,3.40994028928
123,45,109,"0",2.353174,0.0808,12.830394,3.057335,1.463423,7.19444123129,3.443688954602
123,45,11,"0",2.395587,0.0522,4.324571,3.270535,1.647201,7.834851129045,3.946013301987
123,45,110,"0",2.350059,0.0829,70.355815,3.042095,1.450286,7.149102733605,3.408257666874
123,45,111,"0",2.345759,0.0858,35.812942,3.02114,1.432223,7.08686634526,3.359649992257
123,45,112,"0",2.336564,0.092,26.733142,2.976696,1.393912,6.955240712544,3.256964598368
123,45,113,"0",2.344127,0.0869,29.339993,3.013219,1.425395,7.063368014813,3.341306905165
123,45,114,"0",2.350059,0.0829,14.793809,3.042095,1.450286,7.149102733605,3.408257666874
123,45,115,"0",2.346204,0.0855,24.228136,3.023303,1.434087,7.093285591812,3.364660655748
123,45,116,"0",2.325441,0.0995,26.543,2.923577,1.348124,6.798605822457,3.134982822684
123,45,117,"0",2.358068,0.0775,38.578914,3.081398,1.484165,7.266146019064,3.49976199322
123,45,118,"0",2.350949,0.0823,50.807754,3.046443,1.454034,7.162032124407,3.418359778266
123,45,119,"0",2.357178,0.0781,72.041044,3.077013,1.480385,7.253067349314,3.48953095353
123,45,12,"0",2.398257,0.0504,5.842436,3.284308,1.659074,7.876614651156,3.978885834018
123,45,120,"0",2.299489,0.117,42.271728,2.802347,1.243623,6.443966100683,2.859697408647
123,45,121,"0",2.31506,0.1065,115.433005,2.874632,1.305933,6.65494555792,3.02331325098
123,45,122,"0",2.303345,0.1144,38.756094,2.82012,1.258943,6.4957093014,2.899780064335
123,45,123,"0",2.335526,0.0927,36.180953,2.971708,1.389613,6.940501298408,3.245477291438
123,45,124,"0",2.333301,0.0942,78.539838,2.961042,1.380418,6.909002259642,3.220930699818
123,45,125,"0",2.317285,0.105,78.686459,2.885069,1.31493,6.685527117665,3.04706756505
123,45,126,"0",2.32381,0.1006,78.920531,2.915846,1.341459,6.77587209326,3.11729583879
123,45,127,"0",2.352729,0.0811,29.213931,3.055155,1.461543,7.187951767995,3.438614600847
123,45,128,"0",2.374974,0.0661,19.045834,3.165597,1.556745,7.518210569478,3.69722889963
123,45,129,"0",2.378236,0.0639,17.993266,3.182039,1.570918,7.567639703204,3.736013740648
123,45,13,"0",2.379126,0.0633,7.875915,3.186534,1.574792,7.581165889284,3.746628591792
123,45,130,"0",2.368152,0.0707,28.813101,3.131422,1.527285,7.415683272144,3.61684302732
123,45,131,"0",2.346055,0.0856,14.846702,3.022582,1.433465,7.09114361401,3.362987730575
123,45,132,"0",2.374529,0.0664,19.00028,3.16336,1.554817,7.51149005744,3.691958056193
123,45,133,"0",2.37097,0.0688,30.620339,3.145505,1.539425,7.45789798985,3.64993049225
123,45,134,"0",2.401519,0.0482,10.334275,3.3012,1.673635,7.9278945228,4.019266251565
123,45,135,"0",2.367559,0.0711,15.707244,3.128463,1.524735,7.406820731817,3.609900071865
123,45,136,"0",2.397219,0.0511,30.400449,3.278947,1.654452,7.860354048393,3.966083768988
123,45,137,"0",2.381054,0.062,17.961392,3.196289,1.583201,7.610536708606,3.769687073854
123,45,138,"0",2.380313,0.0625,16.047597,3.192534,1.579965,7.599230183142,3.760811229045
123,45,139,"0",2.361034,0.0755,17.997824,3.09605,1.496795,7.3098793157,3.53398388603
123,45,14,"0",2.386393,0.0584,5.66628,3.223417,1.606586,7.692339764881,3.833945584298
123,45,140,"0",2.393659,0.0535,23.04942,3.260614,1.638649,7.804798046626,3.922366926691
123,45,141,"0",2.388469,0.057,17.961392,3.234013,1.615719,7.724339796097,3.859094744211
123,45,142,"0",2.383723,0.0602,13.174374,3.209832,1.594875,7.651350364536,3.801740219625
123,45,143,"0",2.374232,0.0666,6.808242,3.161869,1.553531,7.507010559608,3.688443013192
123,45,144,"0",2.347983,0.0843,7.428173,3.031965,1.441554,7.119002276595,3.384744285582
123,45,145,"0",2.365631,0.0724,13.225436,3.11886,1.516458,7.37807190066,3.587380054998
123,45,146,"0",2.357474,0.0779,7.021712,3.078474,1.481645,7.257422414676,3.49293956473
123,45,147,"0",2.343979,0.087,5.782638,3.0125,1.424775,7.0612367375,3.339642679725
123,45,148,"0",2.354953,0.0796,7.646523,3.06607,1.470952,7.22045074471,3.464022825256
123,45,149,"0",2.355695,0.0791,14.786998,3.069714,1.474094,7.23130992123,3.47251586533
123,45,15,"0",2.364148,0.0734,14.793468,3.111489,1.510103,7.356020496372,3.570106987244
123,45,150,"0",2.378533,0.0637,13.42734,3.183537,1.572209,7.572147811221,3.739550989397
123,45,151,"0",2.346352,0.0854,29.120579,3.024024,1.434709,7.095424760448,3.366332331568
123,45,152,"0",2.385058,0.0593,13.253787,3.216619,1.600726,7.671822878902,3.817824352108
123,45,153,"0",2.35436,0.08,43.918753,3.063156,1.468441,7.21177196016,3.45723875276
123,45,154,"0",2.374529,0.0664,69.646613,3.16336,1.554817,7.51149005744,3.691958056193
123,45,155,"0",2.347835,0.0844,73.497066,3.031243,1.440931,7.116858408905,3.383068234385
123,45,156,"0",2.351097,0.0822,305.372553,3.047169,1.454659,7.164189894393,3.420044410923
123,45,157,"0",2.335822,0.0925,104.226943,2.973133,1.39084,6.944709470326,3.24875467048
123,45,158,"0",2.336119,0.0923,60.858326,2.974558,1.392069,6.948921460402,3.252038840211
123,45,159,"0",2.350208,0.0828,96.398439,3.042819,1.45091,7.151257556352,3.40994028928
123,45,16,"0",2.342199,0.0882,5.77641,3.003878,1.417343,7.035680047722,3.319699357257
123,45,160,"0",2.315802,0.106,95.501458,2.878108,1.308929,6.665128262616,3.031220396058
123,45,161,"0",2.332263,0.0949,54.120276,2.956073,1.376135,6.894339683199,3.209508743505
123,45,162,"0",2.329001,0.0971,76.594926,2.940499,1.36271,6.848425111499,3.17375295271
123,45,163,"0",2.335526,0.0927,105.208299,2.971708,1.389613,6.940501298408,3.245477291438
123,45,164,"0",2.316247,0.1057,61.249141,2.880195,1.310728,6.671243028165,3.035969797816
123,45,165,"0",2.306904,0.112,175.242726,2.836599,1.273149,6.543761579496,2.937032520696
123,45,166,"0",2.289849,0.1235,73.44124,2.758273,1.205632,6.316028670777,2.760715229568
123,45,167,"0",2.350208,0.0828,60.927029,3.042819,1.45091,7.151257556352,3.40994028928
123,45,168,"0",2.296078,0.1193,155.478378,2.786693,1.230129,6.398464490054,2.824472134062
123,45,169,"0",2.350504,0.0826,38.538961,3.044269,1.452159,7.155566461576,3.413305538136
123,45,17,"0",2.364444,0.0732,6.806017,3.112962,1.511373,7.360424323128,3.573556821612
123,45,170,"0",2.302752,0.1148,71.413448,2.81738,1.256582,6.48772742976,2.893596713664
123,45,171,"0",2.296671,0.1189,103.340367,2.789411,1.232472,6.406359350781,2.830582700712
123,45,172,"0",2.297116,0.1186,100.512483,2.79145,1.23423,6.4122844582,2.83516948068
123,45,173,"0",2.31773,0.1047,137.854199,2.88716,1.316732,6.6916573468,3.05182925836
123,45,174,"0",2.288663,0.1243,246.365562,2.752885,1.200986,6.300426042755,2.748652221718
123,45,175,"0",2.320251,0.103,60.656871,2.899029,1.326963,6.726474936279,3.078887227713
123,45,176,"0",2.345165,0.0862,51.159937,3.018258,1.429738,7.07831302257,3.35297151677
123,45,177,"0",2.323069,0.1011,58.367353,2.912336,1.338434,6.765557479184,3.109274533946
123,45,178,"0",2.345314,0.0861,61.230809,3.018978,1.430359,7.080451369092,3.354640987726
123,45,179,"0",2.336861,0.0918,56.682631,2.978122,1.395141,6.959457155042,3.260250592401
123,45,18,"0",2.379274,0.0632,6.817874,3.187283,1.575438,7.583419572542,3.748398672012
123,45,180,"0",2.346204,0.0855,41.72343,3.023303,1.434087,7.093285591812,3.364660655748
123,45,181,"0",2.322475,0.1015,77.672986,2.909531,1.336016,6.757313009225,3.1028637596
123,45,182,"0",2.35955,0.0765,37.101375,3.088718,1.490475,7.2879845569,3.51685028625
123,45,183,"0",2.335674,0.0926,22.441403,2.97242,1.390226,6.94260411108,3.247114722324
123,45,184,"0",2.290739,0.1229,24.22702,2.76232,1.20912,6.32775415448,2.76977833968
123,45,185,"0",2.331818,0.0952,39.07779,2.953946,1.374301,6.888064453828,3.204619809218
123,45,186,"0",2.372898,0.0675,18.376382,3.155167,1.547754,7.486889463966,3.672662371092
123,45,187,"0",2.365483,0.0725,78.16998,3.118122,1.515822,7.375864582926,3.585651172026
123,45,188,"0",2.386244,0.0585,29.846266,3.222661,1.605934,7.690055475284,3.832150371896
123,45,189,"0",2.355843,0.079,57.342946,3.070444,1.474722,7.233484004292,3.474213500646
123,45,19,"0",2.393956,0.0533,5.824652,3.262138,1.639963,7.809414837928,3.925999263628
123,45,190,"0",2.34739,0.0847,30.618929,3.029076,1.439063,7.11042271164,3.37804209557
123,45,191,"0",2.33434,0.0935,20.511622,2.966016,1.384706,6.92368978944,3.23237460404
123,45,192,"0",2.307497,0.1116,41.476299,2.839353,1.275522,6.551798529441,2.943263188434
123,45,193,"0",2.35525,0.0794,59.560728,3.067527,1.472208,7.22479296675,3.467417892
123,45,194,"0",2.315209,0.1064,78.269039,2.875327,1.306532,6.656982948343,3.024894645188
123,45,195,"0",2.292816,0.1215,104.729734,2.77178,1.217274,6.35518153248,2.790985303584
123,45,196,"0",2.290443,0.1231,65.62057,2.760971,1.207957,6.323846700153,2.766756654951
123,45,197,"0",2.340271,0.0895,105.03886,2.994559,1.409309,7.008079585489,3.298164982739
123,45,198,"0",2.354063,0.0802,60.071711,3.0617,1.467186,7.2074346871,3.453848276718
123,45,199,"0",2.331077,0.0957,49.855147,2.950403,1.371247,6.877616574031,3.196482343019
123,45,2,"0",2.419315,0.0362,4.333163,3.394466,1.75403,8.21228251079,4.24355108945
123,45,20,"0",2.36044,0.0759,3.609491,3.093115,1.494265,7.3011123706,3.5271228766
123,45,21,"0",2.368745,0.0703,10.55796,3.134383,1.529838,7.424554059335,3.62379611331
123,45,22,"0",2.377198,0.0646,10.701385,3.176801,1.566402,7.551884983598,3.723647701596
123,45,23,"0",2.384317,0.0598,8.04148,3.212847,1.597474,7.660445720499,3.808884415258
123,45,24,"0",2.390249,0.0558,12.061463,3.243115,1.623565,7.751852385635,3.880724617685
123,45,25,"0",2.351987,0.0816,12.431399,3.051523,1.458413,7.177142426201,3.430168416631
123,45,3,"0",2.397664,0.0508,16.86553,3.281244,1.656432,7.867320614016,3.971567374848
123,45,4,"0",2.39796,0.0506,7.159653,3.282776,1.657753,7.87196553696,3.97522538388
123,45,5,"0",2.405227,0.0457,7.778789,3.320473,1.690248,7.986491312371,4.065430126296
123,45,6,"0",2.392473,0.0543,2.886157,3.254519,1.633396,7.786348835487,3.907855828308
123,45,7,"2",2.264602,0.2378,2936.026695,2.189063,1.365657,4.957356447926,3.092669573514
123,45,8,"2",2.248367,0.2463,2691.534804,2.178346,1.347768,4.897721260982,3.030277094856
123,45,80,"3",2.368025,0.0555,7.244109,3.130791,1.526742,7.413791357775,3.61536322455
123,45,81,"3",2.36788,0.0556,6.358666,3.130063,1.526114,7.41161357644,3.61365481832
123,45,82,"3",2.365545,0.0572,7.846446,3.118434,1.51609,7.37679595653,3.58637911905
123,45,83,"3",2.357083,0.063,8.444151,3.076547,1.479983,7.251676632401,3.488442769589
123,45,84,"1",2.156017,0.2937,4749.304335,2.148779,1.271991,4.632804053243,2.742434219847
123,45,85,"1",2.181196,0.2805,4745.806207,2.159889,1.291378,4.711141247244,2.816748528088
123,45,86,"1",2.171659,0.2855,4355.519877,2.155693,1.283907,4.681430104687,2.788208191713
123,45,87,"1",2.174329,0.2841,4334.809336,2.156915,1.286008,4.689842835035,2.796204488632
123,45,88,"1",2.177,0.2827,3978.505841,2.158101,1.288102,4.698185877,2.804198054
123,45,89,"1",2.177191,0.2826,4614.981878,2.158184,1.288251,4.698778781144,2.804768482941
123,45,9,"2",2.271669,0.2341,2661.276506,2.194165,1.373926,4.984416611385,3.121105102494
123,45,90,"1",2.189971,0.2759,3879.62724,2.164471,1.298805,4.740128720341,2.844345284655
123,45,91,"1",2.171277,0.2857,4072.020915,2.155516,1.283606,4.680222313932,2.787064184862
123,45,92,"1",2.185583,0.2782,3977.68145,2.162163,1.295063,4.725586696029,2.830467676729
123,45,93,"1",2.193786,0.2739,4167.254267,2.166391,1.302042,4.752598246326,2.856401511012
123,45,94,"1",2.187682,0.2771,4392.785529,2.16328,1.296856,4.73256871696,2.837108527792
123,45,95,"1",2.186346,0.2778,4348.405136,2.162572,1.295716,4.728130641912,2.832883493736
123,45,96,"1",2.178716,0.2818,4166.390766,2.158843,1.289444,4.703505785588,2.809332273904
123,45,97,"1",2.151821,0.2959,4674.121529,2.147036,1.268929,4.620037152556,2.730508069709
123,45,98,"3",2.342201,0.0732,17.122611,3.003887,1.417351,7.035707135287,3.319720929551
123,45,99,"2",2.227166,0.2574,3828.423735,2.165233,1.32598,4.822333319678,2.95317757268
127,165,100,"0",2.374677,0.0663,38.548723,3.164106,1.555459,7.513729743762,3.693712711743
127,165,101,"0",2.373787,0.0669,14.28565,3.159634,1.551605,7.500298113958,3.683179778135
127,165,102,"0",2.396774,0.0514,13.42734,3.276651,1.652473,7.853391923874,3.960604322102
127,165,103,"0",2.373491,0.0671,6.749071,3.158145,1.550321,7.495828734195,3.679672940611
127,165,104,"0",2.351987,0.0816,26.746071,3.051523,1.458413,7.177142426201,3.430168416631
127,165,105,"0",2.392918,0.054,20.435252,3.256804,1.635365,7.793264914072,3.91329434507
127,165,106,"0",2.379868,0.0628,15.264409,3.190283,1.578024,7.592452422644,3.755488820832
127,165,107,"0",2.369338,0.0699,10.398004,3.137346,1.532392,7.433433096948,3.630754596496
127,165,108,"0",2.372453,0.0678,20.427725,3.152935,1.54583,7.480190099555,3.66740902099
127,165,109,"0",2.370228,0.0693,12.907437,3.141794,1.536226,7.446768109032,3.641205879528
127,165,110,"0",2.379423,0.0631,6.807098,3.188033,1.576085,7.585679044959,3.750172898955
127,165,111,"0",2.399592,0.0495,4.344622,3.291211,1.665024,7.897563585912,3.995378270208
127,165,112,"0",2.397812,0.0507,9.220426,3.28201,1.657092,7.86964296212,3.973395082704
127,165,113,"0",2.396329,0.0517,7.760791,3.274356,1.650495,7.846434239124,3.955129032855
127,165,114,"3",2.37853,0.0483,4.687313,3.183524,1.572197,7.57210733972,3.73951773041
127,165,115,"1",2.173948,0.2843,4251.968123,2.156743,1.285708,4.688647131364,2.795062335184
127,165,116,"1",2.177191,0.2826,4726.503676,2.158184,1.288251,4.698778781144,2.804768482941
127,165,117,"1",2.17967,0.2813,4391.774169,2.159249,1.290189,4.70645026783,2.81218625763
127,165,118,"1",2.183294,0.2794,4362.344908,2.160917,1.293103,4.717917120598,2.823224021282
127,165,119,"1",2.167653,0.2876,4730.096489,2.153793,1.280742,4.668675857829,2.776204238526
127,165,120,"0",2.400778,0.0487,7.091368,3.297356,1.670321,7.916219742968,4.010069909738
127,165,121,"0",2.365779,0.0723,12.55654,3.119598,1.517094,7.380279436842,3.589109126226
127,165,122,"0",2.37438,0.0665,7.841804,3.162615,1.554174,7.5092498037,3.69019966212
127,165,123,"0",2.373639,0.067,5.532329,3.158889,1.550963,7.498062127071,3.681426264357
127,165,124,"0",2.373342,0.0672,10.501226,3.1574,1.549679,7.4935900308,3.677918257218
127,165,125,"0",2.317285,0.105,13.191069,2.885069,1.31493,6.685527117665,3.04706756505
127,165,126,"0",2.370228,0.0693,12.604917,3.141794,1.536226,7.446768109032,3.641205879528
127,165,127,"0",2.350949,0.0823,7.802396,3.046443,1.454034,7.162032124407,3.418359778266
127,165,128,"0",2.368893,0.0702,10.268807,3.135123,1.530476,7.426770928839,3.625533883068
127,165,129,"0",2.373639,0.067,7.973537,3.158889,1.550963,7.498062127071,3.681426264357
127,165,130,"0",2.369635,0.0697,6.392165,3.138828,1.53367,7.43787668778,3.63423811045
127,165,131,"0",2.361182,0.0754,9.025307,3.096784,1.497427,7.312070638688,3.535697678714
127,165,132,"0",2.3901,0.0559,12.680606,3.242356,1.622911,7.7495550756,3.8789195811
127,165,133,"0",2.354805,0.0797,5.903112,3.065341,1.470324,7.218280313505,3.46232630682
